Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
37,0.30249536,0.24832723,0.11935634,0.3235099,0.29893315,0.36916536,0.41742536,0.44342566,0.54744995,0.31620982,0.33731082,0.085537046,379,342
38,0.30058414,0.24760298,0.11695201,0.3211432,0.29708833,0.36691922,0.41205713,0.43970782,0.5371945,0.31480655,0.3342053,0.087831534,730,694
39,0.2989552,0.24705033,0.11488081,0.3191057,0.29551572,0.36474353,0.40766364,0.4361008,0.5296129,0.3134544,0.33136353,0.08933527,805,823
40,0.29781953,0.24656649,0.113103144,0.31777343,0.29431883,0.36264482,0.40369213,0.43260837,0.5229814,0.31216064,0.32871416,0.08971812,561,594
41,0.29755884,0.24437685,0.11125087,0.31869757,0.29333913,0.36065236,0.4006392,0.42932406,0.51863587,0.3109198,0.32638273,0.0894144,284,303
42,0.29901695,0.2402012,0.10967304,0.32410493,0.29310155,0.35886246,0.40133464,0.42648533,0.5215914,0.3097491,0.32614052,0.09066268,211,207
43,0.30141056,0.23512322,0.10725166,0.332682,0.29320416,0.35734594,0.40542936,0.42423442,0.5305902,0.3086772,0.32804653,0.09176998,235,235
44,0.30454996,0.23188667,0.10484749,0.3399685,0.2947475,0.356119,0.40995708,0.42246896,0.5380213,0.3077811,0.3311371,0.093627065,274,249
45,0.30799177,0.23269537,0.10251535,0.3438803,0.29826197,0.35513684,0.4138382,0.4209809,0.5420518,0.3071039,0.334676,0.09465307,437,447
46,0.31123963,0.23594572,0.10053612,0.34633705,0.30216193,0.3543567,0.41719416,0.4196968,0.54489434,0.30662078,0.33798483,0.094306365,713,635
47,0.31516153,0.2405706,0.09877897,0.3490795,0.3069085,0.353817,0.42279348,0.41870287,0.55043465,0.30634332,0.3432067,0.09413516,63,54
48,0.31895572,0.24551348,0.09679287,0.35193473,0.31119138,0.3534821,0.42785823,0.41796064,0.555541,0.3062388,0.3478989,0.094199985,200,190
49,0.32218486,0.2500496,0.09492553,0.3544046,0.31470695,0.35329866,0.43254477,0.41739663,0.5599184,0.3062665,0.35238266,0.094785765,379,345
50,0.32382807,0.25288615,0.09331157,0.35543263,0.3165446,0.3531934,0.43622273,0.41693255,0.56323206,0.3063584,0.35595465,0.09647359,658,617
