Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
25,0.14478683,0.0,0.0,0.08273837,0.0,0.14442518,0.086169854,0.07880026,0.046963956,0.8637912,0.5216349,0.010058615,0,0
26,0.1446075,0.0,0.0,0.08259907,0.0,0.1443761,0.08606138,0.07877392,0.046907213,0.8634453,0.5206856,0.010060812,0,2
27,0.14459217,0.0,0.0,0.08256331,0.0,0.14433675,0.0860143,0.07875289,0.04687617,0.8631567,0.52106494,0.010062999,0,0
28,0.14504117,0.0,0.0,0.08287794,0.0,0.14433049,0.08619008,0.07875171,0.046998624,0.86284953,0.5188583,0.01996222,2,4
29,0.14504519,0.0,0.0,0.082897395,0.0,0.1443318,0.08614346,0.07875504,0.046972807,0.86254394,0.5186258,0.019960606,0,0
30,0.14542848,0.0,0.0,0.08319353,0.0,0.14435491,0.08629187,0.07877142,0.047069255,0.8622309,0.5176347,0.019964563,4,0
31,0.14554153,0.0,0.0,0.08325709,0.0,0.14438535,0.08643026,0.07879183,0.04714213,0.86195815,0.5187811,0.01996453,0,2
32,0.14627267,0.0,0.0,0.08369183,0.0,0.14445911,0.08677212,0.07883765,0.047340628,0.8617331,0.51938,0.019964458,0,0
33,0.14655842,0.0,0.0,0.08387681,0.0,0.14454274,0.08695953,0.078889266,0.04746666,0.86151767,0.5176555,0.019959439,0,4
34,0.14670594,0.0,0.0,0.08397259,0.0,0.14462851,0.08707751,0.078942165,0.047536828,0.8613049,0.51767313,0.019954743,0,0
35,0.14685382,0.0,0.0,0.0840996,0.0,0.14471444,0.08711194,0.07899566,0.047571063,0.8610315,0.51605403,0.029855981,5,0
36,0.146974,0.0,0.0,0.08415976,0.0,0.1447986,0.087320074,0.07904843,0.047696356,0.8607213,0.5159218,0.029855985,0,0
37,0.14683431,0.0,0.0,0.08409428,0.0,0.14486969,0.08715184,0.07909331,0.047598444,0.8604247,0.51563287,0.029856464,1,0
38,0.14692955,0.0,0.0,0.08416242,0.0,0.14493796,0.08716273,0.07913635,0.047609873,0.86014944,0.51505536,0.0298555,5,5
39,0.14657782,0.0,0.0,0.08397186,0.0,0.14498244,0.08694142,0.079165176,0.04748089,0.8598763,0.51469696,0.029855674,1,0
40,0.14675322,0.0,0.0,0.084132805,0.0,0.14502919,0.08698776,0.07919561,0.047508486,0.8595754,0.5147031,0.029857635,4,0
41,0.1467851,0.0,0.0,0.084165566,0.0,0.14507149,0.08716305,0.07922341,0.047611136,0.8592733,0.51493,0.029856533,0,6
42,0.14679644,0.0,0.0,0.08417306,0.0,0.14511086,0.08720963,0.07924943,0.047631525,0.8589757,0.5157965,0.029856255,1,0
43,0.14677198,0.0,0.0,0.0841389,0.0,0.14514862,0.08720728,0.07927424,0.04763446,0.85870665,0.51528895,0.029855916,0,0
44,0.14671986,0.0,0.0,0.08408377,0.0,0.14518312,0.087271586,0.07929692,0.04766537,0.8584601,0.51616234,0.029853,0,5
45,0.14659902,0.0,0.0,0.08400456,0.0,0.14520998,0.08715464,0.07931505,0.047596134,0.8582138,0.5161008,0.029850358,0,0
46,0.1467017,0.0,0.0,0.08406138,0.0,0.145241,0.08726765,0.079335675,0.04766339,0.8579682,0.5161193,0.029847164,0,1
47,0.14639756,0.0,0.0,0.08386336,0.0,0.1452561,0.08701606,0.0793466,0.0475125,0.8577435,0.5162171,0.029844048,0,0
48,0.14637208,0.0,0.0,0.08386062,0.0,0.14526747,0.086957484,0.079355404,0.047495063,0.85750705,0.5141585,0.029841963,1,0
49,0.14599386,0.0,0.0,0.08364469,0.0,0.14526549,0.086863406,0.07935616,0.047444835,0.8572807,0.5134665,0.029840028,0,0
50,0.14595321,0.0,0.0,0.08361136,0.0,0.145264,0.08696157,0.07935707,0.047498237,0.85707116,0.51407164,0.029838119,0,0
51,0.14589404,0.0,0.0,0.08356528,0.0,0.14526244,0.08703391,0.0793578,0.047536504,0.8568772,0.51464564,0.029836282,0,0
