Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
UnkRM,12,0.3826387,0.3826387,0.3826387,0.3826387,0.3826387,0.3826387,0.3826387,0.3826387,0.3826387,0.3826387,0.3826387
UnkRM,13,0.38651508,0.38651508,0.38651508,0.38651508,0.38651508,0.38651508,0.38651508,0.38651508,0.38651508,0.38651508,0.38651508
UnkRM,14,0.314566,0.314566,0.314566,0.314566,0.314566,0.314566,0.314566,0.314566,0.314566,0.314566,0.314566
UnkRM,15,0.26459354,0.26459354,0.26459354,0.26459354,0.26459354,0.26459354,0.26459354,0.26459354,0.26459354,0.26459354,0.26459354
UnkRM,16,0.24472436,0.24472436,0.24472436,0.24472436,0.24472436,0.24472436,0.24472436,0.24472436,0.24472436,0.24472436,0.24472436
UnkRM,17,0.24190852,0.24190852,0.24190852,0.24190852,0.24190852,0.24190852,0.24190852,0.24190852,0.24190852,0.24190852,0.24190852
UnkRM,18,0.24594887,0.24594887,0.24594887,0.24594887,0.24594887,0.24594887,0.24594887,0.24594887,0.24594887,0.24594887,0.24594887
UnkRM,19,0.23703536,0.23703536,0.23703536,0.23703536,0.23703536,0.23703536,0.23703536,0.23703536,0.23703536,0.23703536,0.23703536
UnkRM,20,0.23940897,0.23940897,0.23940897,0.23940897,0.23940897,0.23940897,0.23940897,0.23940897,0.23940897,0.23940897,0.23940897
UnkRM,21,0.23704794,0.23704794,0.23704794,0.23704794,0.23704794,0.23704794,0.23704794,0.23704794,0.23704794,0.23704794,0.23704794
UnkRM,22,0.23716018,0.23716018,0.23716018,0.23716018,0.23716018,0.23716018,0.23716018,0.23716018,0.23716018,0.23716018,0.23716018
UnkRM,23,0.23402944,0.23402944,0.23402944,0.23402944,0.23402944,0.23402944,0.23402944,0.23402944,0.23402944,0.23402944,0.23402944
UnkRM,24,0.35340503,0.35340503,0.35340503,0.35340503,0.35340503,0.35340503,0.35340503,0.35340503,0.35340503,0.35340503,0.35340503
UnkRM,25,0.343742,0.343742,0.343742,0.343742,0.343742,0.343742,0.343742,0.343742,0.343742,0.343742,0.343742
UnkRM,26,0.33734596,0.33734596,0.33734596,0.33734596,0.33734596,0.33734596,0.33734596,0.33734596,0.33734596,0.33734596,0.33734596
UnkRM,27,0.33064926,0.33064926,0.33064926,0.33064926,0.33064926,0.33064926,0.33064926,0.33064926,0.33064926,0.33064926,0.33064926
