Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM,unkRM,unk,removedUnk
18,0.381875,0.30235416,0.21905316,0.38124874,0.40245652,0.5109723,0.5213675,0.5604953,0.57665855,0.46949014,0.4757515,0.0023306364,14,10
19,0.3795807,0.290449,0.20912245,0.39007354,0.39501682,0.5035529,0.38751298,0.553595,0.43489686,0.46180797,0.34944,0.0017378244,4,5
20,0.37776947,0.27924505,0.20067045,0.39908546,0.38848555,0.4964565,0.46023855,0.548052,0.6872261,0.45373985,0.3459672,0.0017735034,11,2
21,0.37433514,0.27157852,0.19181317,0.40055346,0.3821555,0.48967037,0.4560507,0.5429393,0.686901,0.44592014,0.34133613,0.0018103342,16,12
22,0.36950925,0.2690046,0.18307453,0.39575374,0.3763647,0.48318905,0.45259175,0.5376535,0.6845169,0.43874413,0.33805376,0.0078005325,25,12
23,0.3642038,0.26790586,0.17508502,0.3893929,0.37071535,0.4769851,0.44962892,0.53212947,0.6817605,0.4321967,0.33542168,0.018999856,26,19
24,0.35942173,0.26713568,0.16779076,0.38356143,0.36566198,0.4710665,0.44695765,0.5264922,0.67934495,0.42619905,0.33303466,0.02912338,36,27
25,0.35515407,0.26650667,0.16102509,0.37829983,0.36118406,0.46539646,0.40189,0.52074647,0.51104236,0.42068228,0.3311586,0.010100906,14,14
26,0.35147992,0.26599768,0.15482536,0.37367275,0.3574021,0.460009,0.40767634,0.51503736,0.53231156,0.4156044,0.33033246,0.009273546,32,25
27,0.3503033,0.266379,0.14908105,0.3712705,0.35681492,0.45505467,0.43259764,0.50955373,0.6073059,0.4110871,0.33595183,0.005542044,30,24
28,0.34937355,0.26658836,0.14372192,0.36918807,0.35652363,0.4504928,0.4419629,0.5043052,0.62905234,0.40705734,0.3406489,0.0044033234,17,18
29,0.34742156,0.2649111,0.13872547,0.36695218,0.35457462,0.44618928,0.44406515,0.49926567,0.6352744,0.40331343,0.34132946,0.004071476,12,13
30,0.34546658,0.2616279,0.134069,0.36622238,0.35159522,0.4420902,0.44193476,0.49452436,0.63640475,0.39970928,0.3384979,0.004055864,7,6
31,0.34370705,0.25838113,0.12994513,0.36608386,0.34855807,0.4381755,0.43870845,0.49009335,0.636231,0.39620385,0.33477512,0.004056759,10,11
32,0.34127268,0.25644743,0.12588029,0.36405876,0.34542358,0.4343983,0.43597612,0.48582324,0.63548183,0.39281803,0.33180723,0.004131684,13,8
33,0.3386372,0.25569195,0.122048624,0.36108175,0.34248677,0.43075976,0.4337259,0.48164493,0.63446015,0.38959914,0.32948232,0.0041663363,19,11
34,0.33588883,0.25527054,0.118435256,0.3577334,0.33959234,0.42724046,0.43163508,0.47753575,0.63336027,0.3865301,0.3273683,0.004446796,13,14
35,0.33360752,0.25510284,0.11503858,0.3549196,0.33716086,0.42384124,0.42467335,0.4734937,0.61101353,0.38361394,0.32542792,0.0042793257,20,20
36,0.3314316,0.25459307,0.11183251,0.3523899,0.33477733,0.4205624,0.42191502,0.46955433,0.60608184,0.38082793,0.32358804,0.004233582,21,21
37,0.32969555,0.254304,0.10903814,0.35023022,0.33296505,0.4174112,0.4159634,0.46571204,0.5860457,0.37818784,0.32239723,0.0040534856,19,10
38,0.328634,0.2541391,0.10735738,0.34840688,0.3323057,0.41438466,0.4067165,0.4619044,0.5484792,0.3757303,0.32318458,0.0035359228,10,8
39,0.3283257,0.25409886,0.104580015,0.34722984,0.332659,0.4115303,0.40634453,0.4582108,0.54121983,0.37348157,0.32528222,0.003290664,5,5
40,0.32829505,0.25376636,0.1019447,0.3465338,0.33321807,0.40885067,0.4081988,0.4546624,0.5415003,0.3714258,0.32756254,0.0031515486,7,7
41,0.32839638,0.25172034,0.09951143,0.34736374,0.3330345,0.4063417,0.41012475,0.4513516,0.5457791,0.3694948,0.32848036,0.0030842195,4,4
42,0.32917115,0.24785249,0.09760489,0.35145757,0.33254477,0.40401468,0.4116751,0.4484336,0.55283,0.36760238,0.32794136,0.003044012,0,0
43,0.33029827,0.24359435,0.09630015,0.35751095,0.3320753,0.4018736,0.4126392,0.44597742,0.56042665,0.3657078,0.3265312,0.0030149152,1,1
44,0.33111265,0.24060519,0.094688766,0.36120233,0.33186963,0.39990133,0.4138139,0.44384265,0.5664774,0.36387676,0.32596704,0.0030295127,3,2
45,0.33001572,0.23967056,0.09262005,0.36040658,0.3302816,0.39799014,0.41220942,0.44178072,0.56625086,0.36209792,0.32405445,0.003028103,16,9
46,0.32838657,0.23978035,0.09060194,0.3582294,0.3285889,0.39612058,0.41083145,0.43972668,0.56562847,0.36038274,0.32255656,0.0030733303,19,13
47,0.3268778,0.24008533,0.088680096,0.35607108,0.32710856,0.39429837,0.40986484,0.43768576,0.5655383,0.35873714,0.3213956,0.0031137152,33,18
48,0.3256334,0.240511,0.08683111,0.35418287,0.3259287,0.39252532,0.40837526,0.43565673,0.5630187,0.35716483,0.32037762,0.0031013403,23,20
49,0.32484278,0.24068944,0.08505431,0.35261375,0.3255162,0.39082065,0.40919164,0.4336595,0.5653086,0.35568458,0.3206423,0.0030808637,18,14
50,0.3255072,0.24121308,0.08335326,0.35226414,0.3270737,0.38924164,0.41335374,0.4317497,0.5732007,0.3543536,0.3232186,0.003158647,25,20
