Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
MINAS-BR,49,0.3889001,0.009659575,0.0,0.4564738,0.3701662,0.3996617,0.24782297,0.46742317,0.26287854,0.3490592,0.2343985
MINAS-BR,50,0.38874793,0.009709261,0.0,0.45596477,0.37047687,0.39948142,0.247272,0.46697474,0.2625469,0.3490344,0.23367675
MINAS-BR,51,0.38864493,0.009757,0.0,0.4555461,0.37080935,0.39931154,0.24676247,0.466536,0.2622844,0.34902027,0.23297507
UnkRM,1,0.06640286,0.06640286,0.06640286,0.06640286,0.06640286,0.06640286,0.06640286,0.06640286,0.06640286,0.06640286,0.06640286
UnkRM,2,0.068307996,0.068307996,0.068307996,0.068307996,0.068307996,0.068307996,0.068307996,0.068307996,0.068307996,0.068307996,0.068307996
UnkRM,3,0.068624206,0.068624206,0.068624206,0.068624206,0.068624206,0.068624206,0.068624206,0.068624206,0.068624206,0.068624206,0.068624206
UnkRM,4,0.06905724,0.06905724,0.06905724,0.06905724,0.06905724,0.06905724,0.06905724,0.06905724,0.06905724,0.06905724,0.06905724
UnkRM,5,0.07027202,0.07027202,0.07027202,0.07027202,0.07027202,0.07027202,0.07027202,0.07027202,0.07027202,0.07027202,0.07027202
UnkRM,6,0.070577145,0.070577145,0.070577145,0.070577145,0.070577145,0.070577145,0.070577145,0.070577145,0.070577145,0.070577145,0.070577145
UnkRM,7,0.070700124,0.070700124,0.070700124,0.070700124,0.070700124,0.070700124,0.070700124,0.070700124,0.070700124,0.070700124,0.070700124
UnkRM,8,0.070595436,0.070595436,0.070595436,0.070595436,0.070595436,0.070595436,0.070595436,0.070595436,0.070595436,0.070595436,0.070595436
UnkRM,9,0.12540044,0.12540044,0.12540044,0.12540044,0.12540044,0.12540044,0.12540044,0.12540044,0.12540044,0.12540044,0.12540044
UnkRM,10,0.1262809,0.1262809,0.1262809,0.1262809,0.1262809,0.1262809,0.1262809,0.1262809,0.1262809,0.1262809,0.1262809
UnkRM,11,0.12775233,0.12775233,0.12775233,0.12775233,0.12775233,0.12775233,0.12775233,0.12775233,0.12775233,0.12775233,0.12775233
UnkRM,12,0.13034873,0.13034873,0.13034873,0.13034873,0.13034873,0.13034873,0.13034873,0.13034873,0.13034873,0.13034873,0.13034873
UnkRM,13,0.1342654,0.1342654,0.1342654,0.1342654,0.1342654,0.1342654,0.1342654,0.1342654,0.1342654,0.1342654,0.1342654
UnkRM,14,0.13772662,0.13772662,0.13772662,0.13772662,0.13772662,0.13772662,0.13772662,0.13772662,0.13772662,0.13772662,0.13772662
UnkRM,15,0.14046085,0.14046085,0.14046085,0.14046085,0.14046085,0.14046085,0.14046085,0.14046085,0.14046085,0.14046085,0.14046085
UnkRM,16,0.14084382,0.14084382,0.14084382,0.14084382,0.14084382,0.14084382,0.14084382,0.14084382,0.14084382,0.14084382,0.14084382
UnkRM,17,0.14140141,0.14140141,0.14140141,0.14140141,0.14140141,0.14140141,0.14140141,0.14140141,0.14140141,0.14140141,0.14140141
UnkRM,18,0.14338966,0.14338966,0.14338966,0.14338966,0.14338966,0.14338966,0.14338966,0.14338966,0.14338966,0.14338966,0.14338966
UnkRM,19,0.1460317,0.1460317,0.1460317,0.1460317,0.1460317,0.1460317,0.1460317,0.1460317,0.1460317,0.1460317,0.1460317
UnkRM,20,0.19559439,0.19559439,0.19559439,0.19559439,0.19559439,0.19559439,0.19559439,0.19559439,0.19559439,0.19559439,0.19559439
UnkRM,21,0.19747585,0.19747585,0.19747585,0.19747585,0.19747585,0.19747585,0.19747585,0.19747585,0.19747585,0.19747585,0.19747585
UnkRM,22,0.19767213,0.19767213,0.19767213,0.19767213,0.19767213,0.19767213,0.19767213,0.19767213,0.19767213,0.19767213,0.19767213
UnkRM,23,0.19810592,0.19810592,0.19810592,0.19810592,0.19810592,0.19810592,0.19810592,0.19810592,0.19810592,0.19810592,0.19810592
UnkRM,24,0.19745727,0.19745727,0.19745727,0.19745727,0.19745727,0.19745727,0.19745727,0.19745727,0.19745727,0.19745727,0.19745727
UnkRM,25,0.19696727,0.19696727,0.19696727,0.19696727,0.19696727,0.19696727,0.19696727,0.19696727,0.19696727,0.19696727,0.19696727
UnkRM,26,0.19676252,0.19676252,0.19676252,0.19676252,0.19676252,0.19676252,0.19676252,0.19676252,0.19676252,0.19676252,0.19676252
UnkRM,27,0.1959743,0.1959743,0.1959743,0.1959743,0.1959743,0.1959743,0.1959743,0.1959743,0.1959743,0.1959743,0.1959743
UnkRM,28,0.19521777,0.19521777,0.19521777,0.19521777,0.19521777,0.19521777,0.19521777,0.19521777,0.19521777,0.19521777,0.19521777
UnkRM,29,0.19455777,0.19455777,0.19455777,0.19455777,0.19455777,0.19455777,0.19455777,0.19455777,0.19455777,0.19455777,0.19455777
UnkRM,30,0.19413562,0.19413562,0.19413562,0.19413562,0.19413562,0.19413562,0.19413562,0.19413562,0.19413562,0.19413562,0.19413562
UnkRM,31,0.19497289,0.19497289,0.19497289,0.19497289,0.19497289,0.19497289,0.19497289,0.19497289,0.19497289,0.19497289,0.19497289
UnkRM,32,0.19614172,0.19614172,0.19614172,0.19614172,0.19614172,0.19614172,0.19614172,0.19614172,0.19614172,0.19614172,0.19614172
UnkRM,33,0.19757913,0.19757913,0.19757913,0.19757913,0.19757913,0.19757913,0.19757913,0.19757913,0.19757913,0.19757913,0.19757913
UnkRM,34,0.19927971,0.19927971,0.19927971,0.19927971,0.19927971,0.19927971,0.19927971,0.19927971,0.19927971,0.19927971,0.19927971
UnkRM,35,0.19949265,0.19949265,0.19949265,0.19949265,0.19949265,0.19949265,0.19949265,0.19949265,0.19949265,0.19949265,0.19949265
UnkRM,36,0.20013468,0.20013468,0.20013468,0.20013468,0.20013468,0.20013468,0.20013468,0.20013468,0.20013468,0.20013468,0.20013468
UnkRM,37,0.20094785,0.20094785,0.20094785,0.20094785,0.20094785,0.20094785,0.20094785,0.20094785,0.20094785,0.20094785,0.20094785
UnkRM,38,0.20100921,0.20100921,0.20100921,0.20100921,0.20100921,0.20100921,0.20100921,0.20100921,0.20100921,0.20100921,0.20100921
UnkRM,39,0.20110139,0.20110139,0.20110139,0.20110139,0.20110139,0.20110139,0.20110139,0.20110139,0.20110139,0.20110139,0.20110139
UnkRM,40,0.2003841,0.2003841,0.2003841,0.2003841,0.2003841,0.2003841,0.2003841,0.2003841,0.2003841,0.2003841,0.2003841
UnkRM,41,0.20001848,0.20001848,0.20001848,0.20001848,0.20001848,0.20001848,0.20001848,0.20001848,0.20001848,0.20001848,0.20001848
UnkRM,42,0.19992973,0.19992973,0.19992973,0.19992973,0.19992973,0.19992973,0.19992973,0.19992973,0.19992973,0.19992973,0.19992973
UnkRM,43,0.19978751,0.19978751,0.19978751,0.19978751,0.19978751,0.19978751,0.19978751,0.19978751,0.19978751,0.19978751,0.19978751
UnkRM,44,0.1998705,0.1998705,0.1998705,0.1998705,0.1998705,0.1998705,0.1998705,0.1998705,0.1998705,0.1998705,0.1998705
UnkRM,45,0.2000154,0.2000154,0.2000154,0.2000154,0.2000154,0.2000154,0.2000154,0.2000154,0.2000154,0.2000154,0.2000154
UnkRM,46,0.19966415,0.19966415,0.19966415,0.19966415,0.19966415,0.19966415,0.19966415,0.19966415,0.19966415,0.19966415,0.19966415
UnkRM,47,0.1995696,0.1995696,0.1995696,0.1995696,0.1995696,0.1995696,0.1995696,0.1995696,0.1995696,0.1995696,0.1995696
UnkRM,48,0.19948736,0.19948736,0.19948736,0.19948736,0.19948736,0.19948736,0.19948736,0.19948736,0.19948736,0.19948736,0.19948736
UnkRM,49,0.1998604,0.1998604,0.1998604,0.1998604,0.1998604,0.1998604,0.1998604,0.1998604,0.1998604,0.1998604,0.1998604
UnkRM,50,0.20032409,0.20032409,0.20032409,0.20032409,0.20032409,0.20032409,0.20032409,0.20032409,0.20032409,0.20032409,0.20032409
UnkRM,51,0.20076041,0.20076041,0.20076041,0.20076041,0.20076041,0.20076041,0.20076041,0.20076041,0.20076041,0.20076041,0.20076041
