Classifier,Timestamp,F1,SA,HL,Pr,Re,F1m,F1M,Prm,PrM,Rem,ReM
UnkRM,17,0.013800651,0.013800651,0.013800651,0.013800651,0.013800651,0.013800651,0.013800651,0.013800651,0.013800651,0.013800651,0.013800651
UnkRM,18,0.01376754,0.01376754,0.01376754,0.01376754,0.01376754,0.01376754,0.01376754,0.01376754,0.01376754,0.01376754,0.01376754
UnkRM,19,0.023903556,0.023903556,0.023903556,0.023903556,0.023903556,0.023903556,0.023903556,0.023903556,0.023903556,0.023903556,0.023903556
UnkRM,20,0.024188075,0.024188075,0.024188075,0.024188075,0.024188075,0.024188075,0.024188075,0.024188075,0.024188075,0.024188075,0.024188075
UnkRM,21,0.024066526,0.024066526,0.024066526,0.024066526,0.024066526,0.024066526,0.024066526,0.024066526,0.024066526,0.024066526,0.024066526
UnkRM,22,0.024202188,0.024202188,0.024202188,0.024202188,0.024202188,0.024202188,0.024202188,0.024202188,0.024202188,0.024202188,0.024202188
UnkRM,23,0.024023796,0.024023796,0.024023796,0.024023796,0.024023796,0.024023796,0.024023796,0.024023796,0.024023796,0.024023796,0.024023796
UnkRM,24,0.033883546,0.033883546,0.033883546,0.033883546,0.033883546,0.033883546,0.033883546,0.033883546,0.033883546,0.033883546,0.033883546
UnkRM,25,0.03380836,0.03380836,0.03380836,0.03380836,0.03380836,0.03380836,0.03380836,0.03380836,0.03380836,0.03380836,0.03380836
UnkRM,26,0.03375708,0.03375708,0.03375708,0.03375708,0.03375708,0.03375708,0.03375708,0.03375708,0.03375708,0.03375708,0.03375708
UnkRM,27,0.033688433,0.033688433,0.033688433,0.033688433,0.033688433,0.033688433,0.033688433,0.033688433,0.033688433,0.033688433,0.033688433
UnkRM,28,0.04364491,0.04364491,0.04364491,0.04364491,0.04364491,0.04364491,0.04364491,0.04364491,0.04364491,0.04364491,0.04364491
UnkRM,29,0.053674992,0.053674992,0.053674992,0.053674992,0.053674992,0.053674992,0.053674992,0.053674992,0.053674992,0.053674992,0.053674992
UnkRM,30,0.06376047,0.06376047,0.06376047,0.06376047,0.06376047,0.06376047,0.06376047,0.06376047,0.06376047,0.06376047,0.06376047
UnkRM,31,0.063742496,0.063742496,0.063742496,0.063742496,0.063742496,0.063742496,0.063742496,0.063742496,0.063742496,0.063742496,0.063742496
UnkRM,32,0.063754775,0.063754775,0.063754775,0.063754775,0.063754775,0.063754775,0.063754775,0.063754775,0.063754775,0.063754775,0.063754775
UnkRM,33,0.06361256,0.06361256,0.06361256,0.06361256,0.06361256,0.06361256,0.06361256,0.06361256,0.06361256,0.06361256,0.06361256
UnkRM,34,0.06349287,0.06349287,0.06349287,0.06349287,0.06349287,0.06349287,0.06349287,0.06349287,0.06349287,0.06349287,0.06349287
UnkRM,35,0.07336332,0.07336332,0.07336332,0.07336332,0.07336332,0.07336332,0.07336332,0.07336332,0.07336332,0.07336332,0.07336332
UnkRM,36,0.07331192,0.07331192,0.07331192,0.07331192,0.07331192,0.07331192,0.07331192,0.07331192,0.07331192,0.07331192,0.07331192
UnkRM,37,0.073274925,0.073274925,0.073274925,0.073274925,0.073274925,0.073274925,0.073274925,0.073274925,0.073274925,0.073274925,0.073274925
UnkRM,38,0.07315757,0.07315757,0.07315757,0.07315757,0.07315757,0.07315757,0.07315757,0.07315757,0.07315757,0.07315757,0.07315757
UnkRM,39,0.07305603,0.07305603,0.07305603,0.07305603,0.07305603,0.07305603,0.07305603,0.07305603,0.07305603,0.07305603,0.07305603
UnkRM,40,0.08287235,0.08287235,0.08287235,0.08287235,0.08287235,0.08287235,0.08287235,0.08287235,0.08287235,0.08287235,0.08287235
UnkRM,41,0.08286339,0.08286339,0.08286339,0.08286339,0.08286339,0.08286339,0.08286339,0.08286339,0.08286339,0.08286339,0.08286339
UnkRM,42,0.08286479,0.08286479,0.08286479,0.08286479,0.08286479,0.08286479,0.08286479,0.08286479,0.08286479,0.08286479,0.08286479
UnkRM,43,0.082890116,0.082890116,0.082890116,0.082890116,0.082890116,0.082890116,0.082890116,0.082890116,0.082890116,0.082890116,0.082890116
UnkRM,44,0.08282675,0.08282675,0.08282675,0.08282675,0.08282675,0.08282675,0.08282675,0.08282675,0.08282675,0.08282675,0.08282675
UnkRM,45,0.08275918,0.08275918,0.08275918,0.08275918,0.08275918,0.08275918,0.08275918,0.08275918,0.08275918,0.08275918,0.08275918
UnkRM,46,0.082663365,0.082663365,0.082663365,0.082663365,0.082663365,0.082663365,0.082663365,0.082663365,0.082663365,0.082663365,0.082663365
UnkRM,47,0.082596324,0.082596324,0.082596324,0.082596324,0.082596324,0.082596324,0.082596324,0.082596324,0.082596324,0.082596324,0.082596324
UnkRM,48,0.0825345,0.0825345,0.0825345,0.0825345,0.0825345,0.0825345,0.0825345,0.0825345,0.0825345,0.0825345,0.0825345
UnkRM,49,0.08246203,0.08246203,0.08246203,0.08246203,0.08246203,0.08246203,0.08246203,0.08246203,0.08246203,0.08246203,0.08246203
UnkRM,50,0.08239593,0.08239593,0.08239593,0.08239593,0.08239593,0.08239593,0.08239593,0.08239593,0.08239593,0.08239593,0.08239593
UnkRM,51,0.08233473,0.08233473,0.08233473,0.08233473,0.08233473,0.08233473,0.08233473,0.08233473,0.08233473,0.08233473,0.08233473
